Sentence,Label,Numerical Label
"I have to be truthful, I'm not sure if your plan is going to work.",Candid,28
"To tell you the truth, I don't think you're qualified for this position.",Candid,28
"Let me be candid, I think you're making a big mistake.",Candid,28
"I'll be honest with you, I don't think this is going to end well.",Candid,28
"Honestly, I don't think we're going to be able to come to an agreement.",Candid,28
"To be frank, your lack of communication is causing a lot of problems.",Candid,28
"Let me level with you, I think you're overreacting to this situation.",Candid,28
Can I be honest? I don't think you're being fair.,Candid,28
"I have to be truthful, your actions are having a negative impact.",Candid,28
"To tell you the truth, I don't think you're taking this seriously enough.",Candid,28
"Let me be candid, I think your idea is a little unrealistic.",Candid,28
"I'll be honest with you, I don't think you're qualified for this task.",Candid,28
"Honestly, I don't think you're ready for the responsibility.",Candid,28
"To be frank, I think you need to reassess your priorities.",Candid,28
"Let me level with you, I think you're ignoring some important facts.",Candid,28
Can I be honest? Your behavior is starting to become a problem.,Candid,28
"I have to be truthful, I think you're underestimating the difficulty of this project.",Candid,28
"To tell you the truth, I don't think you're being honest with yourself.",Candid,28
"Let me be candid, I think you're avoiding the real issue.",Candid,28
"I'll be honest with you, I don't think you're being realistic.",Candid,28
"Honestly, I don't think you're listening to what I'm saying.",Candid,28
"To be frank, your negativity is bringing down the whole team.",Candid,28
"Let me level with you, I think you're being a little too controlling.",Candid,28
Can I be honest? I think you're being a little insensitive.,Candid,28
"I have to be truthful, I think you're being too pessimistic.",Candid,28
"To tell you the truth, I don't think you're considering all the options.",Candid,28
"Let me be candid, I think you're being a little bit selfish.",Candid,28
"I'll be honest with you, I don't think your plan is going to work.",Candid,28
"Honestly, I don't think you're taking this seriously enough.",Candid,28
"To be frank, I think you're ignoring the potential consequences.",Candid,28
"Let me level with you, I think you're being a bit irrational.",Candid,28
Can I be honest? I don't think you're being very understanding.,Candid,28
"I have to be truthful, I think you're being too critical.",Candid,28
"To tell you the truth, I don't think you're being fair to everyone involved.",Candid,28
"Let me be candid, I think you're avoiding taking responsibility.",Candid,28
"I'll be honest with you, I don't think you're being proactive enough.",Candid,28
"Honestly, I don't think you're considering the long-term effects.",Candid,28
"To be frank, your approach is too simplistic.",Candid,28
"Let me level with you, I think you're overlooking some important details.",Candid,28
"To be honest, I don't really like that idea.",Candid,28
I think you're being too sensitive about this.,Candid,28
"I'm sorry, but I have to say that your work needs improvement.",Candid,28
"Honestly, I think you should reconsider your decision.",Candid,28
"I know this might be hard to hear, but I don't think you're cut out for this job.",Candid,28
"Let's face it, we both know that wasn't your best work.",Candid,28
"In all honesty, I don't think you're being fair to me.",Candid,28
"I don't want to hurt your feelings, but I don't think you have what it takes to succeed in this field.",Candid,28
Can I be honest with you? I don't think you're being completely truthful.,Candid,28
I'm just going to come out and say it - I don't agree with you.,Candid,28
"If you want my honest opinion, I don't think this project is going to succeed.",Candid,28
"I don't want to sugarcoat it, but your behavior was completely unacceptable.",Candid,28
Can we be real here? That plan is never going to work.,Candid,28
"I'm sorry, but I don't think you're the right fit for this team.",Candid,28
"To be frank, I think you're being unreasonable.",Candid,28
Let me be upfront with you - I think your proposal is flawed.,Candid,28
"I know it might sound harsh, but I think you're being naive.",Candid,28
"I don't want to be blunt, but your presentation was a disaster.",Candid,28
"In my opinion, you need to be more assertive if you want to succeed.",Candid,28
"I don't mean to be rude, but I think your argument is weak.",Candid,28
"Let's be honest, your idea is just not practical.",Candid,28
"If I'm being honest, I don't think you're putting in enough effort.",Candid,28
"I don't want to offend you, but your behavior is really starting to bother me.",Candid,28
Can we talk honestly? I don't think you're taking this seriously enough.,Candid,28
"I don't want to sound harsh, but your work is not up to par.",Candid,28
"If I'm being candid, I don't think you're qualified for this position.",Candid,28
"I'm sorry, but I have to be truthful - your work is not good enough.",Candid,28
"Let's be real here, that plan is never going to work.",Candid,28
"I don't want to come across as rude, but I don't think you're cut out for this industry.",Candid,28
"If you want my honest opinion, I think you need to improve your communication skills.",Candid,28
"To be blunt, I think you're making a mistake.",Candid,28
"I'm not trying to be mean, but I think you're being too defensive.",Candid,28
"I don't want to be harsh, but your approach is not working.",Candid,28
Can we talk frankly? I don't think you're listening to me.,Candid,28
"I don't mean to sound insensitive, but I think you need to toughen up.",Candid,28
"If we're being honest, I don't think you're being completely transparent.",Candid,28
I'm just going to say it - I don't think you're taking this seriously enough.,Candid,28
"I don't want to sound critical, but your performance needs improvement.",Candid,28
"To be candid, I don't think you're being realistic.",Candid,28
"Let's be honest, your idea is not original.",Candid,28
"If I'm being honest, I don't think you're a good fit for this company.",Candid,28
"I don't want to offend you, but I think you're overreacting.",Candid,28
"Don't worry, your incompetence is making me look good.",Caustic,29
"I'm not saying you're wrong, but I definitely disagree.",Caustic,29
I don't think you're qualified to speak on this matter.,Caustic,29
"If you want my honest opinion, you're wasting my time.",Caustic,29
"I'm sorry, I didn't realize I was speaking to an expert.",Caustic,29
You're not as smart as you think you are.,Caustic,29
Your ideas are about as useful as a screen door on a submarine.,Caustic,29
"Sorry, I didn't realize you were so sensitive.",Caustic,29
I'm not sure you have the mental capacity to understand what I'm saying.,Caustic,29
Your attitude is as pleasant as nails on a chalkboard.,Caustic,29
"I wouldn't trust your opinion on this matter, considering your track record.",Caustic,29
You might want to consider listening instead of talking for once.,Caustic,29
"If you're looking for validation, you're in the wrong place.",Caustic,29
"I'm sure your mother loves you, but that doesn't make you right.",Caustic,29
Your arrogance is only exceeded by your ignorance.,Caustic,29
I didn't realize it was possible to be so clueless.,Caustic,29
I'm not sure how you managed to get this far in life.,Caustic,29
"If you're trying to impress me, it's not working.",Caustic,29
"Sorry, I'm not interested in hearing your nonsense.",Caustic,29
Your attempt at humor is about as funny as a heart attack.,Caustic,29
"I'm sorry, I didn't realize you were an expert in mediocrity.",Caustic,29
"I'm not sure where you're getting your information, but it's not accurate.",Caustic,29
"If you want to be taken seriously, you might want to try being less ridiculous.",Caustic,29
